"cell_id","group"
"jhcolgnb-1","TALB"
"jhcollmg-1","TALB"
"jhcomelk-1","PTS1"
"jhcpailh-1","EC2"
"jhcpdepm-1","IMM"
"jhcpigkn-1","EC1"
"jhcpjgig-1","IntX"
"jhcppoga-1","CNT"
"jhdaalhj-1","PTS1"
"jhdadbda-1","IntX"
"jhdaemdf-1","EC2"
"jhdalodl-1","PTS1"
"jhdamgkg-1","IntX"
"jhdbbhec-1","MedX3"
"jhdbjlak-1","PTS1"
"jhdcbecb-1","IntX"
"jhdcenah-1","PTS2"
"jhdcgjoa-1","PTS1"
"jhdcmepa-1","FIB"
"jhdcpicc-1","VSMC"
"jhddpbel-1","VSMC"
"jhdeakcj-1","VSMC"
"jhdeddom-1","VSMC"
"jhdfamgj-1","EC1"
"jhdfcana-1","CNT"
"jhdfdjaj-1","ICA"
"jhdfgaim-1","CNT"
"jhdfiknp-1","ECweak"
"jhdfljmh-1","CNT"
"jhdgkdgb-1","CNT"
"jhdhblnd-1","VSMC"
"jhdhcceg-1","PTS2"
"jhdhcnfm-1","TALweak"
"jhdhdjaf-1","TALweak"
"jhdhohpo-1","TALB"
"jhdjbjbk-1","PTS3"
"jhdjhmfp-1","TALB"
"jhdjijnk-1","TALB"
"jhdkbbjb-1","TALB"
"jhdklbfk-1","TALB"
"jhdkndhm-1","TALB"
"jhdldkcc-1","TALB"
"jhdmfhlk-1","PTS3"
"jhdmgklm-1","TALB"
"jhdmknbm-1","TALweak"
"jhdnaenf-1","TALB"
"jhdneepj-1","TALB"
"jhdnpbnd-1","TALB"
"jhdnpckm-1","TALB"
"jhdnpjgn-1","EC1"
"jhdpllnh-1","TALB"
"jheafdld-1","TALA"
"jhebcnbo-1","PTS3"
"jhebfcln-1","TALB"
"jhebffee-1","TALB"
"jheboglj-1","TALB"
"jhebopfo-1","TALB"
"jhecaobh-1","EC1"
"jheddhmp-1","TALB"
"jheeddam-1","TALB"
"jheemnfi-1","EC1"
"jhefinoi-1","EC1"
"jheflncl-1","TALB"
"jhegbndm-1","TALB"
"jhegddmj-1","TALweak"
"jhegklfm-1","TALB"
"jhegobon-1","TALB"
"jhehcijf-1","TALB"
"jheidgff-1","TALB"
"jheikdcb-1","EC1"
"jheilelk-1","Weak"
"jhejjong-1","MedX3"
"jhekgklp-1","PTS1"
"jheldjmj-1","PTS2"
"jheljeke-1","IntX"
"jhelnoel-1","EC1"
"jhelolij-1","PTS2"
"jhelpnnp-1","VSMC"
"jhembbia-1","Weak"
"jhemejki-1","Weak"
"jhemmhcd-1","Weak"
"jhenplcn-1","VSMC"
"jheohhng-1","VSMC"
"jhepmhgg-1","PTS2"
"jhepnedc-1","PTS2"
"jheppppc-1","PTS2"
"jhfahlhk-1","PTS2"
"jhfbcnnm-1","EC2"
"jhfbcogk-1","PTS1"
"jhfbmdgi-1","PTS1"
"jhfbngmi-1","PTS1"
"jhfccgjb-1","PTS1"
"jhfcegej-1","PTS1"
"jhfcfdgl-1","EC1"
"jhfdgepp-1","PTS2"
"jhfdjjep-1","PTS2"
"jhfegkjl-1","PTS2"
"jhfelohe-1","PTS2weak"
"jhfemcjg-1","PTS2"
"jhfeoani-1","PTS1"
"jhffbfep-1","EC1"
"jhfffhlm-1","IntX"
"jhffhfej-1","cPC"
"jhffmljp-1","ICA"
"jhfgbphj-1","CNT"
"jhfgeabg-1","CNT"
"jhfghgmd-1","EC2"
"jhfgjahb-1","CNT"
"jhfgjglb-1","IMM"
"jhfgkhem-1","ICA"
"jhfhcbio-1","IMM"
"jhfhdjon-1","PTS1"
"jhfhfgfh-1","PTS2"
"jhfhkjmk-1","PTS2"
"jhfhnbof-1","PTS2"
"jhfijoja-1","PTS2"
"jhfjdcio-1","DCT2"
"jhfjdfkg-1","TALB"
"jhfjgmkg-1","DCT2"
"jhfkhpff-1","IntX"
"jhfkkekb-1","EC1"
"jhfkofml-1","PTS2"
"jhfljgee-1","IntX"
"jhfmfekj-1","PTS2weak"
"jhfndifi-1","TALB"
"jhfnehap-1","PTS2"
"jhfnkmkd-1","EC1"
"jhfocngj-1","TALB"
"jhfoedgo-1","TALweak"
"jhfonhbg-1","TALB"
"jhfpgknn-1","IntX"
"jhfphoih-1","cPC"
"jhfpimfp-1","ICA"
"jhfpkoad-1","cPC"
"jhfplklj-1","cPC"
"jhfpnkea-1","PTS2"
"jhgahbfd-1","TALweak"
"jhgangii-1","CNT"
"jhgbcejh-1","PTS2"
"jhgbgffi-1","CNT"
"jhgbmlmn-1","ECweak"
"jhgcjkck-1","ECweak"
"jhgdcpai-1","ECweak"
"jhgfblpe-1","IMM"
"jhgfbone-1","ECweak"
"jhgfcpef-1","EC1"
"jhgfemif-1","VSMC"
"jhggnlad-1","EC1"
"jhghhmel-1","IntX"
"jhghifgl-1","PTS1"
"jhghnbff-1","PTS1"
"jhghodfg-1","VSMC"
"jhgimggm-1","IntX"
"jhgioabo-1","cPC"
"jhgipipd-1","ICA"
"jhgjkbch-1","IntX"
"jhgjlilc-1","PTS2"
"jhgjnjgo-1","EC1"
"jhgkfekb-1","TALB"
"jhgkmabk-1","PTS2"
"jhglplii-1","PTS2"
"jhgmfjbe-1","cPC"
"jhgmggjd-1","PTS2"
"jhgmijbm-1","PTS2"
"jhgmllho-1","PTS2"
"jhgmpdfg-1","IntX"
"jhgngncd-1","cPC"
"jhgohdnl-1","ICA"
"jhgoimfg-1","ICA"
"jhgoinpf-1","CNT"
"jhgolkpl-1","EC2"
"jhgpaicm-1","CNT"
"jhgpjhie-1","PTS2"
"jhhadino-1","cPC"
"jhhcepbc-1","cPC"
"jhhdalgd-1","CNT"
"jhhdcamf-1","PTS2"
"jhhdcpmg-1","EC1"
"jhhdfnmf-1","CNT"
"jhhedfjd-1","EC2"
"jhhehdog-1","PTS2"
"jhheoffg-1","PTS2"
"jhheomip-1","PTS2"
"jhhfbglo-1","PTS2"
"jhhfhdoh-1","PTS2"
"jhhfkeci-1","IntX"
"jhhflmgj-1","VSMC"
"jhhghddb-1","PTS2"
"jhhgjejg-1","PTS2"
"jhhgnhhh-1","PTS2"
"jhhhabpi-1","PTS2"
"jhhhcpmh-1","EC1"
"jhhhfdfe-1","EC1"
"jhhilfjg-1","PTS2"
"jhhjdjll-1","EC1"
"jhhkfkkm-1","PTS2"
"jhhkghme-1","PTS2"
"jhhkhhke-1","PTS2"
"jhhkpngp-1","PTS2"
"jhhlnpni-1","PTS2"
"jhhloiij-1","IMM"
"jhhlpgfe-1","TALB"
"jhhmcpbf-1","TALB"
"jhhmeekn-1","TALB"
"jhhmkccm-1","IntX"
"jhhmoljb-1","PTS2"
"jhhngkki-1","CNT"
"jhhofhki-1","ICA"
"jhhpbmlm-1","EC1"
"jhhpccel-1","EC1"
"jhhphkkc-1","EC1"
"jhhpmkcc-1","ICA"
"jhiadgfe-1","CNT"
"jhibccjc-1","PTS2weak"
"jhiccojo-1","ICA"
"jhicimgj-1","PTS2"
"jhidajdo-1","ICA"
"jhidbhnj-1","ICA"
"jhiddlpp-1","CNT"
"jhidecek-1","ICA"
"jhiepnbf-1","CNT"
"jhiflibe-1","IMM"
"jhifpcoi-1","EC1"
"jhigenee-1","IntX"
"jhigghme-1","PTS2"
"jhigkhfd-1","PTS2"
"jhigklmh-1","PTS2"
"jhihgkjd-1","PTS2"
"jhihhfpc-1","PTS2"
"jhihmfal-1","ICA"
"jhiigcob-1","IMM"
"jhiikijj-1","CNT"
"jhiimagp-1","PTS1"
"jhiimpmb-1","PTS1"
"jhiinmnb-1","PTS1"
"jhiioldp-1","EC1"
"jhiiongm-1","PTS1"
"jhijcnkk-1","EC1"
"jhijcoji-1","PTS1"
"jhijfabh-1","EC1"
"jhijiimk-1","EC1"
"jhijlfam-1","PTS2weak"
"jhijobel-1","PTS1"
"jhikkhlj-1","PTS1"
"jhikkmcb-1","EC1"
"jhikoped-1","PTS1"
"jhilalgo-1","PTS1"
"jhilcnpo-1","PTS2weak"
"jhilgfal-1","PTS1"
"jhilgjii-1","PTS1"
"jhilkfic-1","IMM"
"jhilpdod-1","PTS3"
"jhimfele-1","PTS3"
"jhimncin-1","PTS3"
"jhinihbi-1","PTS3"
"jhinjioe-1","PTS3"
"jhinjonh-1","TALB"
"jhiodbcg-1","PTS2"
"jhipjbpk-1","PTS2"
"jhjahkkn-1","PTS2"
"jhjalgfo-1","TALweak"
"jhjbfpjk-1","IntX"
"jhjbhjga-1","PTS2weak"
"jhjbiblo-1","PTS3"
"jhjcckpg-1","TALB"
"jhjccphn-1","cPC"
"jhjcooel-1","TALB"
"jhjeapid-1","PTS3"
"jhjeljef-1","TALA"
"jhjfcbkb-1","URO"
"jhjfpmoh-1","PTS3"
"jhjgfhmi-1","PTS3"
"jhjgjkce-1","PTS3"
"jhjgogpi-1","TALB"
"jhjhkoeb-1","TALB"
"jhjioepk-1","mFIB"
"jhjjakcj-1","mFIB"
"jhjjfcbj-1","MedX1"
"jhjkjbcp-1","MedX1"
"jhjkmfdi-1","mFIB"
"jhjlafbn-1","mPC"
"jhjljmpc-1","MedX2"
"jhjlkmhl-1","mPC"
"jhjmegbb-1","mFIB"
"jhjnlgdl-1","mPC"
"jhjokjfn-1","ECweak"
"jhjpalno-1","mPC"
"jhjpcdif-1","mFIB"
"jhjpnned-1","PTS2weak"
"jhkabaae-1","mFIB"
"jhkacjba-1","mPC"
"jhkadibo-1","EC2"
"jhkaebgp-1","mPC"
"jhkanpbi-1","MedX1"
"jhkbfkce-1","EC2"
"jhkbgjla-1","EC2"
"jhkbnala-1","mFIB"
"jhkbphon-1","MedX2"
"jhkcjekb-1","EC2"
"jhkckdjh-1","MedX1"
"jhkcnnnp-1","EC2"
"jhkcoppp-1","mPC"
"jhkdkbhb-1","mFIB"
"jhkdooaf-1","MedX2"
"jhkeefgj-1","mFIB"
"jhkefnmj-1","VSMC"
"jhkegfhh-1","URO"
"jhkegmem-1","URO"
"jhkemeog-1","MedX2"
"jhkenlmo-1","MedX2"
"jhkfcaik-1","mFIB"
"jhkfdifd-1","URO"
"jhkgbpfo-1","VSMC"
"jhkgiepi-1","mFIB"
"jhkgkjkn-1","mFIB"
"jhkhcplm-1","EC2"
"jhkhioga-1","mFIB"
"jhkibpje-1","TALB"
"jhkieljm-1","TALB"
"jhkihinj-1","IntX"
"jhkjbhfn-1","PTS2"
"jhkjnceo-1","TALweak"
"jhkkfilk-1","TALB"
"jhkkkdce-1","PTS3"
"jhkkmldh-1","EC1"
"jhklcmha-1","cPC"
"jhkmbfdm-1","cPC"
"jhkmolno-1","TALweak"
"jhknpmho-1","PTS3"
"jhknpmno-1","PTS3"
"jhkobfca-1","PTS3"
"jhkpkodj-1","TALA"
"jhlaflaj-1","TALB"
"jhlapolo-1","TALB"
"jhlbbkgi-1","TALA"
"jhlbboce-1","TALA"
"jhlbcbmh-1","IMM"
"jhlbjeak-1","TALB"
"jhlbmoph-1","TALA"
"jhlbnhld-1","PTS2"
"jhlcahbi-1","TALB"
"jhlcefgk-1","TALB"
"jhlcfgkg-1","TALB"
"jhlchokm-1","TALweak"
"jhlcphci-1","TALB"
"jhldahjm-1","PTS3"
"jhldincf-1","TALB"
"jhldofog-1","PTS3"
"jhledfmf-1","PTS3"
"jhleodme-1","cPC"
"jhlepedp-1","PTS2weak"
"jhleppdp-1","EC1"
"jhlfjhbo-1","PTS2weak"
"jhlflbme-1","EC1"
"jhlfmeok-1","PTS2weak"
"jhlfonhb-1","PTS2"
"jhlgecig-1","PTS2"
"jhlgndln-1","EC1"
"jhlgpmcf-1","ICA"
"jhliefma-1","cPC"
"jhligbal-1","cPC"
"jhlihdcp-1","cPC"
"jhlilbcn-1","PTS2"
"jhlinmea-1","TALA"
"jhljahdc-1","IMM"
"jhljlabi-1","PTS2"
"jhlkmmfg-1","EC2"
"jhllcaji-1","EC1"
"jhllgkle-1","EC1"
"jhllhiem-1","EC1"
"jhllhjep-1","PTS2"
"jhlljjep-1","EC1"
"jhllkfei-1","cPC"
"jhlmifcb-1","cPC"
"jhlnbmpc-1","cPC"
"jhlnkbgp-1","ICA"
"jhlnomle-1","ICA"
"jhlokcgo-1","PTS2"
"jhlpcmnb-1","IntX"
"jhlpilff-1","EC1"
"jhlpimgf-1","PTS2"
"jhlpnnpk-1","PTS2"
"jhlpofgg-1","EC1"
"jhmamoen-1","PTS2"
"jhmbopkc-1","mFIB"
"jhmbpldj-1","EC1"
"jhmcgcpo-1","PTS2"
"jhmdbfen-1","EC2"
"jhmddgea-1","mPC"
"jhmeaccf-1","TALB"
"jhmeemcd-1","TALweak"
"jhmegeca-1","TALB"
"jhmeojnm-1","TALB"
"jhmephap-1","TALB"
"jhmgcblc-1","PTS2"
"jhmgcpik-1","EC1"
"jhmhbhcg-1","EC1"
"jhmhllcf-1","PTS2"
"jhmiaafd-1","EC1"
"jhmiaifb-1","EC1"
"jhminaoi-1","TALB"
"jhminill-1","PTS2"
"jhmioghc-1","PTS2"
"jhmjjjlm-1","EC1"
"jhmkblhj-1","TALB"
"jhmkjoic-1","PTS2"
"jhmlbklg-1","EC1"
"jhmlebpb-1","IntX"
"jhmlilgh-1","EC1"
"jhmlndmb-1","TALweak"
"jhmmdkfi-1","TALB"
"jhmpdjgc-1","TALA"
"jhmpdkfd-1","TALB"
"jhmpmkjg-1","IntX"
"jhnbcjdc-1","PTS2"
"jhnbmllk-1","TALB"
"jhnbnkoo-1","CNT"
"jhncegfo-1","EC1"
"jhndobjb-1","cPC"
"jhneblob-1","TALA"
"jhnedjpj-1","PTS2"
"jhneeied-1","TALB"
"jhnehogo-1","PTS2weak"
"jhnfhhap-1","mPC"
"jhnfimbn-1","mFIB"
"jhnfpdjm-1","EC2"
"jhnhfipl-1","EC2"
"jhnhlgpo-1","mPC"
"jhniblbj-1","MedX1"
"jhnilgge-1","MedX1"
"jhninhfc-1","mFIB"
"jhnjbbgo-1","mFIB"
"jhnjimel-1","mPC"
"jhnjmgjc-1","mFIB"
"jhnjmibo-1","mPC"
"jhnlmgob-1","ECweak"
"jhnlmlji-1","MedX2"
"jhnmfjck-1","ECweak"
"jhnmlkad-1","MedX2"
"jhnnaljm-1","mFIB"
"jhnndefg-1","MedX1"
"jhnnfgbb-1","MedX1"
"jhnniojo-1","MedX1"
"jhnnmekj-1","mPC"
"jhnoblmc-1","EC2"
"jhnohfkc-1","MedX1"
"jhnphjpd-1","EC2"
"jhnpndnp-1","MedX2"
"jhnppffj-1","mFIB"
"jhoadaaf-1","mFIB"
"jhoaeldn-1","MedX1"
"jhoanhen-1","MedX2"
"jhobapgm-1","EC2"
"jhobjbco-1","MedX2"
"jhobkboh-1","mFIB"
"jhoccneo-1","mPC"
"jhocelgd-1","mPC"
"jhoceoil-1","mFIB"
"jhoclpbg-1","mPC"
"jhocmdie-1","MedX2"
"jhodikba-1","mFIB"
"jhodloke-1","mFIB"
"jhoeaeaj-1","mFIB"
"jhoeeeeh-1","MedX1"
"jhoehdaj-1","MedX1"
"jhoeijbj-1","ECweak"
"jhoendcn-1","MedX2"
"jhofgkgc-1","MedX1"
"jhofhlig-1","mFIB"
"jhofjong-1","mPC"
"jhogfabf-1","MedX1"
"jhogfhjm-1","mPC"
"jhoiblpg-1","ECweak"
"jhoijhgo-1","mFIB"
"jhojcpee-1","EC2"
"jhojpaaa-1","mFIB"
"jhokkebg-1","mPC"
"jhoklkpe-1","mFIB"
"jhokofcc-1","mFIB"
"jholgcob-1","mFIB"
"jhomakep-1","mFIB"
"jhonjckp-1","URO"
"jhoobmjk-1","mPC"
"jhoohapf-1","URO"
"jhookdfp-1","mPC"
"jhoolloa-1","URO"
"jhoommbg-1","mPC"
"jhoonlco-1","MedX2"
"jhopenpm-1","EC2"
"jhopnfjd-1","mFIB"
"jhpaaogh-1","MedX2"
"jhpamhni-1","mFIB"
"jhpaoblc-1","MedX1"
"jhpbcjlb-1","mFIB"
"jhpbkjcn-1","mPC"
"jhpbniba-1","mPC"
"jhpcdmbj-1","mFIB"
"jhpcgdic-1","mPC"
"jhpchilp-1","mFIB"
"jhpdjlin-1","MedX1"
"jhpdljbg-1","mFIB"
"jhpehckk-1","MedX1"
"jhpfalfa-1","mFIB"
"jhpfinjg-1","mPC"
"jhpfjbpn-1","mPC"
"jhpgccfj-1","mPC"
"jhpgjepl-1","mPC"
"jhpglajb-1","mPC"
"jhphejbm-1","ECweak"
"jhpiaddn-1","EC2"
"jhpjaecd-1","mFIB"
"jhpjaieg-1","mFIB"
"jhpjdbeb-1","EC2"
"jhpkdmgc-1","mFIB"
"jhpkinig-1","mFIB"
"jhpkpcie-1","MedX1"
"jhplggeh-1","mPC"
"jhpmchep-1","mFIB"
"jhpmdled-1","mFIB"
"jhpnibka-1","mPC"
"jhpocdae-1","MedX1"
"jhpocihd-1","ECweak"
"jhpofpjg-1","mFIB"
"jhponhid-1","MedX2"
"jhppcinf-1","mPC"
"jhpplkef-1","EC2"
"jiaaggbc-1","mPC"
"jiabcklf-1","MedX2"
"jiabjjjn-1","mPC"
"jiabndak-1","mFIB"
"jiabofhl-1","MedX1"
"jiacabol-1","mFIB"
"jiacbgdh-1","EC2"
"jiacclca-1","MedX1"
"jiacefjd-1","mPC"
"jiacffgm-1","mPC"
"jiackmci-1","MedX2"
"jiacnfej-1","mFIB"
"jiacnoji-1","MedX1"
"jiadaigi-1","mFIB"
"jiadjepm-1","mPC"
"jiaeablp-1","mFIB"
"jiaefpkd-1","mFIB"
"jiaeoben-1","EC2"
"jiafedge-1","ECweak"
"jiafhkii-1","MedX1"
"jiafichj-1","mFIB"
"jiaglfda-1","ECweak"
"jiagljnp-1","mFIB"
"jiagokcc-1","MedX1"
"jiahaihm-1","MedX1"
"jiahheoo-1","mFIB"
"jiaiggkb-1","MedX1"
"jiaiklkj-1","EC2"
"jiakeigd-1","mPC"
"jiakoaml-1","mFIB"
"jialajeg-1","mFIB"
"jialjknd-1","mPC"
"jialommm-1","mPC"
"jiammmdd-1","MedX2"
"jianldhh-1","MedX1"
"jiaookpp-1","mPC"
"jiapckco-1","mFIB"
"jiapclfn-1","mPC"
"jiapfdnn-1","MedX1"
"jiapifjk-1","mFIB"
"jibaaanb-1","mPC"
"jibaaccf-1","mFIB"
"jibadogm-1","EC2"
"jibaecdk-1","MedX2"
"jibaggil-1","mFIB"
"jibbiibn-1","MedX1"
"jibcccij-1","mPC"
"jibciong-1","mFIB"
"jibdajjc-1","MedX2"
"jibdddbj-1","mPC"
"jibdoikm-1","mPC"
"jibeajdn-1","mFIB"
"jibelkad-1","mPC"
"jibemkik-1","mPC"
"jibenkaj-1","mPC"
"jibeocno-1","mFIB"
"jibgdddp-1","mPC"
"jibgiacm-1","MedX2"
"jibgifoi-1","MedX2"
"jibhhmib-1","MedX2"
"jibhlabn-1","mPC"
"jibhppgk-1","mPC"
"jibijjdg-1","mPC"
"jibinibg-1","mPC"
"jibjibci-1","mPC"
"jibjjlpj-1","mPC"
"jibjknej-1","MedX1"
"jibldfof-1","mPC"
"jibliofb-1","MedX2"
"jiblkpae-1","mFIB"
"jibngfpf-1","MedX2"
"jibnjoem-1","MedX1"
"jiboahem-1","mPC"
"jiboihfd-1","mFIB"
"jibooghg-1","mPC"
"jibpkpmg-1","mPC"
"jibpminl-1","mFIB"
"jibponcl-1","mPC"
"jicabobc-1","MedX1"
"jicabpjg-1","mFIB"
"jicagjgk-1","mPC"
"jicamifh-1","MedX1"
"jicbampj-1","mFIB"
"jicbkihh-1","MedX1"
"jicclpje-1","EC2"
"jiccpgpf-1","MedX2"
"jicdeomm-1","mPC"
"jicdkckf-1","mFIB"
"jiceblhn-1","MedX1"
"jicedhoe-1","EC2"
"jiceemcg-1","MedX2"
"jicemlbd-1","mPC"
"jicfbadp-1","mFIB"
"jicffmie-1","MedX1"
"jicfhpfg-1","mPC"
"jicfimpg-1","mPC"
"jicgiimk-1","mFIB"
"jicgkobj-1","mFIB"
"jichaioo-1","MedX2"
"jichcjji-1","EC2"
"jichdijp-1","MedX2"
"jichgbga-1","mFIB"
"jichijim-1","mFIB"
"jicholnn-1","mPC"
"jicijakc-1","mFIB"
"jicinkbc-1","MedX2"
"jicjehnk-1","mPC"
"jicjgkkn-1","mFIB"
"jicjjffm-1","mFIB"
"jickemke-1","mFIB"
"jicklfll-1","MedX2"
"jickpdjm-1","MedX2"
"jiclbchb-1","mFIB"
"jiclcjgd-1","mPC"
"jicldhdo-1","MedX2"
"jiclfiak-1","mFIB"
"jicmdokj-1","mFIB"
"jicmebbh-1","MedX1"
"jicmefhe-1","MedX2"
"jicmggmi-1","EC2"
"jicmiieh-1","mFIB"
"jicmkgpb-1","ECweak"
"jicmlgbn-1","MedX2"
"jicneldp-1","mPC"
"jicnkgnb-1","mPC"
"jicnodda-1","mFIB"
"jicnpnkj-1","mPC"
"jicoidba-1","mFIB"
"jicokngk-1","MedX2"
"jicopgoa-1","MedX1"
"jicpmlak-1","mPC"
"jidafjig-1","mPC"
"jidakkcc-1","mFIB"
"jidbbnjf-1","mPC"
"jidbhfpn-1","MedX2"
"jidbjdoh-1","MedX2"
"jidbnhno-1","mFIB"
"jidbongk-1","mFIB"
"jidcgblb-1","mPC"
"jidciajc-1","MedX2"
"jidcifem-1","mFIB"
"jidcijbj-1","MedX2"
"jidcnibf-1","mPC"
"jidcnlpn-1","mPC"
"jiddbfam-1","mPC"
"jiddblkb-1","MedX1"
"jidemmbj-1","mPC"
"jidfnffn-1","mFIB"
"jidgefdj-1","MedX2"
"jidggajb-1","MedX2"
"jidglpmg-1","EC2"
"jidgnmon-1","mFIB"
"jidhbhab-1","MedX2"
"jidhhabi-1","MedX2"
"jidibalg-1","MedX2"
"jidiggdg-1","mFIB"
"jidigjij-1","mPC"
"jidimioe-1","MedX2"
"jidinbdh-1","ECweak"
"jidiomif-1","mFIB"
"jidjnlee-1","mPC"
"jidkdoff-1","mFIB"
"jidkeapn-1","MedX1"
"jidkndee-1","EC2"
"jidlkmel-1","EC2"
"jidmmjno-1","mFIB"
"jidmpjco-1","mFIB"
"jidndjnm-1","EC2"
"jidnhppk-1","MedX2"
"jidnpbgi-1","mPC"
"jidobgid-1","mPC"
"jidogmco-1","mPC"
"jidohdjo-1","EC2"
"jidojlpi-1","mFIB"
"jidomeio-1","mFIB"
"jidonchc-1","EC2"
"jidpdipf-1","MedX2"
"jidpeoil-1","mFIB"
"jieabnej-1","MedX2"
"jieabpfl-1","EC2"
"jiebfeeh-1","ECweak"
"jiecekco-1","MedX2"
"jieclpic-1","MedX2"
"jiecmgkp-1","mPC"
"jieconol-1","MedX1"
"jiecpfnm-1","mFIB"
"jiedcehp-1","EC2"
"jiedejkl-1","ECweak"
"jiedfdjn-1","MedX2"
"jieebhin-1","MedX1"
"jieedagc-1","MedX1"
"jieegcam-1","MedX1"
"jieekfbm-1","MedX1"
"jieenddl-1","mFIB"
"jieeomcp-1","mPC"
"jieffaol-1","MedX2"
"jiefgamb-1","MedX2"
"jiefgcck-1","EC2"
"jiegaelp-1","mFIB"
"jiegdbcj-1","mPC"
"jiegeghl-1","mFIB"
"jiegfemc-1","mFIB"
"jiegfpfo-1","mFIB"
"jieglelm-1","mPC"
"jiegncfg-1","mPC"
"jiegoidh-1","mPC"
"jiehdgmg-1","mFIB"
"jiehfjfp-1","EC2"
"jieifned-1","mPC"
"jiejagom-1","mFIB"
"jiejakdn-1","mPC"
"jiejidaa-1","MedX1"
"jiejiigl-1","mFIB"
"jiejjplf-1","mPC"
"jiekfaoe-1","mPC"
"jiekgogh-1","mPC"
"jielbmmg-1","mPC"
"jielhlod-1","mPC"
"jieloepf-1","mPC"
"jiemcdbn-1","EC2"
"jienblgm-1","mFIB"
"jieneaed-1","ECweak"
"jienfmgd-1","EC2"
"jienhmfb-1","mPC"
"jieobade-1","mFIB"
"jieobpgl-1","VSMC"
"jieoghda-1","MedX2"
"jieonmhi-1","EC2"
"jieoooea-1","ECweak"
"jieopfhb-1","mFIB"
"jieopkgd-1","MedX1"
"jiepaopg-1","MedX2"
"jiepcmin-1","MedX1"
"jiepdgjj-1","mPC"
"jiepjllp-1","MedX2"
"jiepkild-1","mFIB"
"jiepnbch-1","mFIB"
"jifaclpe-1","MedX1"
"jifadpog-1","MedX2"
"jifbgpml-1","mPC"
"jifbhddf-1","mFIB"
"jifcebag-1","mFIB"
"jifcjmce-1","MedX1"
"jifcmffb-1","mFIB"
"jifdfknc-1","MedX2"
"jifdioef-1","EC2"
"jifdkmoc-1","mFIB"
"jifdlkkf-1","MedX2"
"jifdomac-1","MedX2"
"jifeehdf-1","MedX1"
"jifempbi-1","mPC"
"jifeoehe-1","MedX1"
"jiffdjmp-1","MedX2"
"jifgcdii-1","MedX1"
"jifgdmkb-1","mPC"
"jifghpkf-1","mPC"
"jifgibpe-1","MedX2"
"jifgmhmd-1","mFIB"
"jifhhanc-1","MedX2"
"jifhjeio-1","mPC"
"jifhloob-1","EC2"
"jifijeaf-1","mPC"
"jifimeoh-1","MedX2"
"jifimnci-1","EC2"
"jifinald-1","mPC"
"jifjlmip-1","EC2"
"jifkdpea-1","MedX1"
"jifkeend-1","MedX2"
"jifkiefb-1","mFIB"
"jifknkho-1","mPC"
"jifldonk-1","mFIB"
"jiflilhk-1","mFIB"
"jiflkmnm-1","MedX2"
"jiflocgm-1","mPC"
"jifmapfp-1","mPC"
"jifmlopc-1","mPC"
"jifnbhkp-1","MedX2"
"jifoecfa-1","MedX2"
"jifoficp-1","mFIB"
"jifogfah-1","mPC"
"jifolbhe-1","mPC"
"jifomddk-1","mPC"
"jifonddn-1","MedX1"
"jifpalih-1","EC2"
"jifpaohh-1","MedX2"
"jifphgek-1","MedX1"
"jifpogif-1","mPC"
"jifpongf-1","mPC"
"jifpopac-1","mFIB"
"jigaaonh-1","mPC"
"jigadpkl-1","mFIB"
"jigaiacd-1","mFIB"
"jigaijbk-1","MedX2"
"jigajfih-1","MedX2"
"jigamkke-1","mPC"
"jigbegil-1","MedX2"
"jigbhdmp-1","MedX2"
"jigbkhng-1","MedX2"
"jigbnbeb-1","mPC"
"jigbopmo-1","mPC"
"jigcjlke-1","mPC"
"jigcmbla-1","MedX2"
"jigdckhm-1","mFIB"
"jigdffff-1","MedX1"
"jigdilol-1","VSMC"
"jigdimoi-1","mPC"
"jigdlbnp-1","EC2"
"jigdoaje-1","MedX1"
"jigeaohk-1","MedX2"
"jigehfmb-1","mPC"
"jigelcbl-1","EC2"
"jigfbakk-1","mPC"
"jigfdidk-1","mPC"
"jigfgdfp-1","mPC"
"jigfombb-1","mFIB"
"jiggdplb-1","MedX2"
"jiggmcjh-1","mFIB"
"jiggpoao-1","mPC"
"jigiabeh-1","mPC"
"jigibaph-1","mPC"
"jigigifm-1","mPC"
"jigiiemm-1","mPC"
"jigionkh-1","mPC"
"jigipdpp-1","MedX2"
"jigkiphl-1","MedX2"
"jiglbokc-1","mPC"
"jiglcbjj-1","mFIB"
"jiglcnaa-1","mPC"
"jiglhmcb-1","MedX2"
"jiglmfod-1","mFIB"
"jigmmmmm-1","mPC"
"jignicbc-1","mPC"
"jignikgh-1","MedX2"
"jignnnlf-1","mPC"
"jigollid-1","mFIB"
"jigopkhj-1","mPC"
"jigpaain-1","EC2"
"jigpeojg-1","EC2"
"jigppaad-1","mPC"
"jihakoii-1","mFIB"
"jihckjcd-1","mFIB"
"jihcplbg-1","MedX1"
"jihdddak-1","mFIB"
"jiheadan-1","mPC"
"jihecdff-1","MedX2"
"jihfpjpc-1","mFIB"
"jihhbicd-1","mFIB"
"jihhiemp-1","MedX1"
"jihhjngb-1","EC2"
"jihhloic-1","MedX1"
"jihhmggf-1","mPC"
"jihhngik-1","MedX2"
"jihicpeo-1","PTS2weak"
"jihigipg-1","MedX1"
"jihipodb-1","mFIB"
"jihkkeom-1","MedX2"
