"cell_id","group"
"ldpmldjk-1","Higher_than_2500_counts"
"leaccfpb-1","Higher_than_2500_counts"
"leameojn-1","Higher_than_2500_counts"
"leapedce-1","Higher_than_2500_counts"
"lfdplcel-1","Higher_than_2500_counts"
"lfeagipj-1","Higher_than_2500_counts"
"lfelmiai-1","Higher_than_2500_counts"
"lffdicfg-1","Higher_than_2500_counts"
"lfghkdfe-1","Higher_than_2500_counts"
"lfgjlkgn-1","Higher_than_2500_counts"
"lfgmhabi-1","Higher_than_2500_counts"
"lfhmgpcg-1","Higher_than_2500_counts"
"lfiaedjj-1","Higher_than_2500_counts"
"lfiahied-1","Higher_than_2500_counts"
"lfiemgjg-1","Higher_than_2500_counts"
"lfjdmofe-1","Higher_than_2500_counts"
"lfjeihmd-1","Higher_than_2500_counts"
"lfjkekjd-1","Higher_than_2500_counts"
"lfjkjlfi-1","Higher_than_2500_counts"
"lfkabpce-1","Higher_than_2500_counts"
"lfklcoip-1","Higher_than_2500_counts"
"lfknelgp-1","Higher_than_2500_counts"
"lflhojdo-1","Higher_than_2500_counts"
"lfmadiki-1","Higher_than_2500_counts"
"lfofhaof-1","Higher_than_2500_counts"
"lfpghjco-1","Higher_than_2500_counts"
"lgackfed-1","Higher_than_2500_counts"
"lgadegac-1","Higher_than_2500_counts"
"lgajknmm-1","Higher_than_2500_counts"
"lgbcopfi-1","Higher_than_2500_counts"
"lgbeoefn-1","Higher_than_2500_counts"
"lghpfeeo-1","Higher_than_2500_counts"
"lgicgjci-1","Higher_than_2500_counts"
"lgihlhno-1","Higher_than_2500_counts"
"lgijjemj-1","Higher_than_2500_counts"
"lgiodkno-1","Higher_than_2500_counts"
"lgjoingl-1","Higher_than_2500_counts"
"lgkbompk-1","Higher_than_2500_counts"
"lgkeippc-1","Higher_than_2500_counts"
"lgkfmppd-1","Higher_than_2500_counts"
"lglfkhnn-1","Higher_than_2500_counts"
"lglikkok-1","Higher_than_2500_counts"
"lgliogpa-1","Higher_than_2500_counts"
"lglnobba-1","Higher_than_2500_counts"
"lglocmcc-1","Higher_than_2500_counts"
"lgmdpdfa-1","Higher_than_2500_counts"
"lgmhklmc-1","Higher_than_2500_counts"
"lgmkpbda-1","Higher_than_2500_counts"
"lgnfndma-1","Higher_than_2500_counts"
"lgnmngek-1","Higher_than_2500_counts"
"ljhpjgbg-1","Higher_than_2500_counts"
"ljocnhnd-1","Higher_than_2500_counts"
"lkdngmcd-1","Higher_than_2500_counts"
"lkoahecp-1","Higher_than_2500_counts"
"lkopppka-1","Higher_than_2500_counts"
