"cell_id","group"
"iceblfod-1","TALA"
"icechpkl-1","TALA"
"icecjcgc-1","TALB"
"iceckpec-1","ICA"
"icedkmbm-1","TALB"
"icedneih-1","PC"
"iceedfpg-1","TALA"
"iceekebh-1","EC"
"iceemlgh-1","EC"
"icefhgge-1","MACRO"
"icefhkaj-1","DTL"
"icefjidf-1","MACRO"
"icefonkg-1","EC"
"icegahgl-1","EC"
"icehfioi-1","TALA"
"icehheeg-1","TALB"
"icehhjoj-1","DTL"
"icehpenm-1","FIB"
"iceiahom-1","VSMC"
"icejaabl-1","TALB"
"icejaepn-1","DTL"
"icejddjp-1","MACRO"
"icejhodb-1","FIB"
"icejkkho-1","DTL"
"icejlbeb-1","PC"
"icejlmkb-1","EC"
"icejmfno-1","PC"
"icekfgjh-1","TALB"
"icekocpm-1","DTL"
"icekogch-1","EC"
"icelcfpd-1","TALB"
"icelfdkj-1","ICA"
"icelncjl-1","TALB"
"icelpknl-1","ICA"
"icencjnn-1","PC"
"icenldcf-1","ICA"
"iceolhli-1","TALB"
"icepadgm-1","TALB"
"icepclgj-1","ICA"
"icepgmin-1","PC"
"icfadnof-1","ICA"
"icfbbpfg-1","DTL"
"icfcfnlg-1","DTL"
"icfckgdc-1","ICA"
"icfddnjj-1","ICA"
"icfdgmbn-1","PC"
"icfdjejl-1","FIB"
"icfekchc-1","PC"
"icfelcfg-1","MACRO"
"icfenalk-1","EC"
"icffapld-1","FIB"
"icfghcmb-1","DTL"
"icfhafbd-1","MACRO"
"icfhippo-1","TALA"
"icfidigj-1","DTL"
"icfijdkb-1","EC"
"icfinkpe-1","EC"
"icfkbdcc-1","FIB"
"icfkdbmc-1","TALA"
"icfliaho-1","MACRO"
"icflnpcd-1","TALB"
"icfmhdkg-1","TALB"
"icfmpffe-1","TALB"
"icfngbag-1","TALB"
"icfnijin-1","DTL"
"icfoofhg-1","EC"
"icfpikdk-1","EC"
"icgafnao-1","DTL"
"icgalobi-1","FIB"
"icgapfic-1","FIB"
"icgbgemh-1","TALB"
"icgeilmn-1","DTL"
"icgekcme-1","EC"
"icgfbado-1","TALB"
"icggldni-1","VSMC"
"icghnjdk-1","TALA"
"icghnlfe-1","FIB"
"icgilodp-1","MACRO"
"icgimcei-1","MACRO"
"icgipdid-1","TALA"
"icgjpahe-1","TALB"
"icgkchbj-1","TALB"
"icgklmig-1","MACRO"
"icglamcp-1","EC"
"icgldmbj-1","FIB"
"icglglpn-1","TALB"
"icglinpj-1","TALB"
"icglnalf-1","TALA"
"icgmkffm-1","EC"
"icgmonpd-1","TALB"
"icgndmlj-1","TALB"
"icgneehg-1","FIB"
"icgnicjl-1","EC"
"icgnnage-1","TALB"
"icgnookf-1","TALA"
"icgohfoi-1","TALA"
"icgoibln-1","TALA"
"icgpcicg-1","TALA"
"icgpjhja-1","TALB"
"icgpkeoj-1","TALA"
"icgplmoc-1","TALB"
"ichaaaao-1","TALB"
"ichagnfg-1","TALA"
"ichaigdo-1","TALB"
"ichbckin-1","ICA"
"ichbpdac-1","EC"
"ichcikaa-1","FIB"
"ichcikbl-1","TALA"
"ichcjhan-1","DTL"
"ichcmjga-1","EC"
"ichcpkan-1","PC"
"ichdaojf-1","TALA"
"ichdfnjh-1","TALB"
"ichdmbcn-1","TALA"
"ichejokn-1","TALB"
"ichfemco-1","FIB"
"ichflgpd-1","TALB"
"ichfmlml-1","TALB"
"ichfndnf-1","ICA"
"ichgamem-1","ICA"
"ichgeiod-1","EC"
"ichgnmce-1","DTL"
"ichhapag-1","DTL"
"ichhigjn-1","EC"
"ichidkpa-1","DTL"
"ichidnjl-1","TALA"
"ichinfgi-1","TALA"
"ichjojll-1","FIB"
"ichjpfgh-1","EC"
"ichkccil-1","TALA"
"ichkfolo-1","EC"
"ichleokc-1","TALA"
"ichliomf-1","PTS2"
"ichmbfma-1","DTL"
"ichmcanj-1","TALB"
"ichmcmab-1","DTL"
"ichmdkon-1","TALA"
"ichodfho-1","TALB"
"ichoggfn-1","TALB"
"ichomdcb-1","TALB"
"ichpcdoh-1","TALB"
"ichpgjhh-1","TALB"
"ichpihpg-1","TALB"
"ichpkfea-1","EC"
"ichpmcbm-1","DTL"
"ichpnfga-1","TALA"
"iciadoaa-1","TALB"
"iciaephh-1","TALB"
"icibabbk-1","DTL"
"iciblfle-1","TALA"
"icicfeci-1","TALB"
"icicgljk-1","TALB"
"icicnide-1","FIB"
"icicodnb-1","TALB"
"iciecbpg-1","TALA"
"iciefgcn-1","TALB"
"iciekmop-1","TALB"
"icielelc-1","FIB"
"iciffdba-1","TALB"
"icifgeaj-1","PC"
"icifjanl-1","TALB"
"iciflece-1","PC"
"icigcoom-1","PC"
"iciggajm-1","EC"
"iciggkje-1","TALA"
"icihhocn-1","TALB"
"icihjcef-1","PC"
"iciihkib-1","TALB"
"icijhlpg-1","TALA"
"icijkhfj-1","FIB"
"icijlgkm-1","PC"
"icilicah-1","ICA"
"iciljlmh-1","PC"
"icinepbh-1","MACRO"
"icinmblb-1","DTL"
"iciobiao-1","TALB"
"iciocagd-1","TALB"
"iciopeae-1","TALB"
"iciphmel-1","TALA"
"icipieko-1","PC"
"icipladj-1","PC"
"icjagcla-1","TALA"
"icjbafjo-1","TALB"
"icjbbplp-1","PC"
"icjblfon-1","TALB"
"icjbnnah-1","TALB"
"icjcbjom-1","EC"
"icjcfhkd-1","TALB"
"icjcndhp-1","FIB"
"icjddjgb-1","TALB"
"icjdmadp-1","TALB"
"icjdoinl-1","FIB"
"icjeahal-1","TALA"
"icjedmdk-1","TALA"
"icjehpki-1","DTL"
"icjfljee-1","FIB"
"icjgcjfn-1","EC"
"icjgflmn-1","DTL"
"icjgjonh-1","FIB"
"icjhbkbn-1","DTL"
"icjheoie-1","TALB"
"icjhmcbj-1","TALA"
"icjhpdbi-1","TALB"
"icjjcnke-1","TALA"
"icjjcphm-1","FIB"
"icjklpek-1","EC"
"icjkneip-1","EC"
"icjknnha-1","EC"
"icjlobpb-1","EC"
"icjloehb-1","EC"
"icjlpjnh-1","FIB"
"icjmdbom-1","EC"
"icjmombc-1","TALA"
"icjnaihp-1","TALB"
"icjnbelj-1","TALB"
"icjnhegp-1","TALB"
"icjnlfch-1","TALA"
"icjokdph-1","TALA"
"icjokene-1","TALB"
"icjplbhb-1","FIB"
"icjpleab-1","TALB"
"icjpmmif-1","TALB"
"ickajfpj-1","TALA"
"ickbamml-1","TALB"
"ickbgjdf-1","FIB"
"ickbkapc-1","TALB"
"ickcbjlp-1","TALB"
"ickccphl-1","LYMPHO"
"ickcmebd-1","TALB"
"ickecpmn-1","FIB"
"ickeeelc-1","TALA"
"ickekbmn-1","TALB"
"ickekiij-1","TALA"
"ickfnhfn-1","FIB"
"ickgbmip-1","TALB"
"ickgnlmd-1","TALA"
"ickhcnfa-1","EC"
"ickhdmnb-1","EC"
"ickhejnd-1","FIB"
"ickhgkan-1","DTL"
"ickijfni-1","EC"
"ickinjmc-1","TALB"
"ickipdem-1","TALB"
"ickjhcpb-1","TALA"
"ickjicbc-1","EC"
"ickkaeae-1","EC"
"ickkodof-1","TALA"
"icklmhdd-1","FIB"
"ickmombi-1","TALB"
"icknkdlj-1","TALB"
"ickoldho-1","VSMC"
"ickopmfb-1","TALB"
"ickpapkb-1","TALB"
"ickpemok-1","EC"
"ickpiaag-1","TALB"
"iclabikm-1","TALB"
"iclaheim-1","TALA"
"iclahgfh-1","FIB"
"iclahlpl-1","VSMC"
"iclbadhc-1","DTL"
"iclbgiie-1","EC"
"iclbiaif-1","DTL"
"iclcflhd-1","EC"
"icldbalk-1","EC"
"icldnamb-1","FIB"
"iclebapd-1","MACRO"
"iclekdhf-1","EC"
"iclemejc-1","TALB"
"iclenfif-1","EC"
"iclgfeba-1","TALA"
"iclgipeo-1","TALA"
"iclgjpoo-1","TALB"
"iclheoha-1","VSMC"
"iclhkkdn-1","TALA"
"iclidoii-1","TALA"
"iclildid-1","DTL"
"icljdcfc-1","TALB"
"icljegfo-1","TALA"
"icljjleo-1","EC"
"icljnjnl-1","TALB"
"iclkjiip-1","TALB"
"iclkjneb-1","TALA"
"iclkkoke-1","TALA"
"iclklopi-1","FIB"
"iclkmnen-1","EC"
"iclknoia-1","VSMC"
"iclkoplm-1","EC"
"iclldnda-1","MACRO"
"icllfcip-1","EC"
"iclllkea-1","DTL"
"iclmfgim-1","FIB"
"iclmkknc-1","DTL"
"iclneegb-1","EC"
"iclnhfij-1","DTL"
"iclobkda-1","PTS2"
"iclodjbp-1","DTL"
"icloljjc-1","TALA"
"icloonln-1","EC"
"iclpdaeb-1","TALB"
"iclpgcmm-1","TALA"
"iclpkcpp-1","TALB"
"iclpniaa-1","TALB"
"icmabgch-1","TALA"
"icmackkh-1","TALA"
"icmadecd-1","TALA"
"icmaggfl-1","TALA"
"icmajanf-1","TALA"
"icmamhgm-1","TALA"
"icmbeccg-1","TALB"
"icmbiela-1","TALA"
"icmbkcbm-1","TALB"
"icmbkfhi-1","TALA"
"icmcfnij-1","VSMC"
"icmchncb-1","TALB"
"icmcldma-1","TALA"
"icmcokbo-1","EC"
"icmdbjkp-1","TALA"
"icmdccbi-1","EC"
"icmdhfmm-1","EC"
"icmdhobp-1","TALA"
"icmdkjoe-1","TALA"
"icmdmcii-1","TALA"
"icmdoecb-1","FIB"
"icmdphgo-1","TALA"
"icmdpppp-1","TALB"
"icmedide-1","TALB"
"icmejoia-1","TALA"
"icmennce-1","TALB"
"icmeodph-1","EC"
"icmfghpk-1","TALB"
"icmfpbah-1","TALB"
"icmghljn-1","TALB"
"icmgkpnm-1","TALA"
"icmhaafe-1","EC"
"icmhfoce-1","DTL"
"icmhokao-1","TALB"
"icmigdab-1","EC"
"icmimdbl-1","TALA"
"icmjebcd-1","TALA"
"icmjmngb-1","TALB"
"icmkgcjl-1","TALA"
"icmkjabh-1","FIB"
"icmlaccj-1","TALA"
"icmlijoe-1","TALB"
"icmllnon-1","EC"
"icmmacdl-1","MACRO"
"icmmomma-1","EC"
"icmngbbc-1","TALB"
"icmnlcpf-1","TALA"
"icmnooig-1","TALA"
"icmoajbh-1","TALB"
"icmodpak-1","FIB"
"icmoeakj-1","DTL"
"icmoeamf-1","TALB"
"icmofhbn-1","TALA"
"icmolcic-1","TALB"
"icmomomo-1","TALB"
"icmpcgic-1","TALA"
"icmpgnho-1","TALA"
"icmpkhio-1","MACRO"
"icnacgck-1","DTL"
"icnalaak-1","TALA"
"icnamnff-1","TALB"
"icnbhcaa-1","TALB"
"icncjloc-1","TALB"
"icncmnec-1","TALA"
"icndbkge-1","TALA"
"icnddefe-1","TALA"
"icndfjco-1","MES"
"icngfoad-1","TALA"
"icngknjf-1","TALA"
"icnhoifd-1","TALA"
"icnigigc-1","EC"
"icnihcln-1","TALA"
"icninelo-1","TALA"
"icnipakj-1","TALA"
"icnjkdbg-1","TALA"
"icnjkieo-1","FIB"
"icnjllkk-1","DTL"
"icnjnjio-1","EC"
"icnjommm-1","TALA"
"icnkanmo-1","VSMC"
"icnkgcnd-1","TALB"
"icnlbhkp-1","TALB"
"icnlcmfl-1","TALA"
"icnlgceb-1","TALA"
"icnlgjcm-1","DTL"
"icnmcpjj-1","FIB"
"icnmipdk-1","EC"
"icnnjffj-1","DTL"
"icnooflc-1","TALB"
"icnpdpno-1","TALA"
"icnpebpo-1","TALB"
"icnpkaec-1","TALB"
"icoafkag-1","TALA"
"icoaohjo-1","TALB"
"icobdkhk-1","FIB"
"icobpjeg-1","TALA"
"icocagnm-1","TALA"
"icocdklm-1","FIB"
"icocgemg-1","EC"
"icocnmdo-1","FIB"
"icodcake-1","TALB"
"icodldcg-1","PC"
"icodnfgm-1","TALB"
"icodoebk-1","TALB"
"icogllbf-1","TALA"
"icogloab-1","TALB"
"icohphcj-1","TALA"
"icoibdfg-1","TALA"
"icoihbna-1","TALB"
"icojbbpi-1","EC"
"icojbhgf-1","PC"
"icojhikf-1","ICA"
"icojlfip-1","ICA"
"icokmoan-1","ICA"
"icolbkof-1","PC"
"icoldapf-1","TALB"
"icolgfaf-1","TALB"
"icolnggb-1","PC"
"icomcegn-1","PC"
"icomdlga-1","TALB"
"icominbo-1","TALA"
"icomkfil-1","EC"
"iconhaln-1","TALB"
"iconkhal-1","TALB"
"icoogmkb-1","TALB"
"icoolnln-1","DTL"
"icooppho-1","EC"
"icopbnna-1","VSMC"
"icpanelb-1","DTL"
"icpapbme-1","EC"
"icpbbogi-1","FIB"
"icpbdgba-1","DTL"
"icpbdgdh-1","DTL"
"icpblbde-1","EC"
"icpcgidh-1","DTL"
"icpchoai-1","EC"
"icpckjli-1","EC"
"icpdmdga-1","FIB"
"icpdnill-1","FIB"
"icpeaoch-1","DTL"
"icpecobj-1","FIB"
"icpeedmf-1","FIB"
"icpejdlp-1","EC"
"icpekdkj-1","DTL"
"icpenkkm-1","MACRO"
"icpeoidb-1","DTL"
"icpepbbl-1","TALA"
"icpeplmd-1","TALA"
"icpfapbn-1","TALA"
"icpfbaop-1","TALA"
"icpflkch-1","EC"
"icpgaofe-1","FIB"
"icpgbkpi-1","EC"
"icpgdhdk-1","EC"
"icpgfbjb-1","DTL"
"icpgoljj-1","EC"
"icpgonbf-1","EC"
"icphpimi-1","DTL"
"icpjiiem-1","DTL"
"icpkeghh-1","EC"
"icpkkdfd-1","PTS2"
"icplgeak-1","EC"
"icpljheh-1","EC"
"icplpcpl-1","TALA"
"icpmaadi-1","FIB"
"icpmhchf-1","TALA"
"icpmocaa-1","TALA"
"icpnkffn-1","EC"
"icpochkp-1","EC"
"icpofecp-1","VSMC"
"icpopenj-1","EC"
"icppalhp-1","EC"
"icppkgad-1","LYMPHO"
"icppnkbe-1","TALA"
"icppolgb-1","TALA"
"idaacndg-1","VSMC"
"idaajhhb-1","VSMC"
"idabbcok-1","TALA"
"idabbieo-1","TALA"
"idabiheo-1","FIB"
"idabippg-1","TALA"
"idacbegg-1","TALA"
"idacpbjf-1","TALA"
"idadanol-1","MACRO"
"idadbegf-1","TALA"
"idadccoo-1","DTL"
"idadlbhm-1","EC"
"idadlejp-1","DTL"
"idadpmmp-1","VSMC"
"idaebeip-1","PTS2"
"idaecjho-1","DTL"
"idaeffhk-1","EC"
"idagbljp-1","DTL"
"idagilnb-1","TALA"
"idahhffe-1","EC"
"idaiefkg-1","MACRO"
"idajllke-1","TALB"
"idakbind-1","EC"
"idaklkik-1","TALA"
"idakoccp-1","TALA"
"idalaian-1","TALA"
"idanhddn-1","EC"
"idaokldh-1","FIB"
"idaoknbc-1","EC"
"idapipac-1","EC"
"idaplfch-1","TALB"
"idappgii-1","TALA"
"idbahcca-1","TALB"
"idbahfck-1","TALB"
"idbaphpd-1","TALA"
"idbbodco-1","TALA"
"idbcehcd-1","EC"
"idbdeebp-1","TALA"
"idbdjfgg-1","EC"
"idbdmodl-1","EC"
"idbegaad-1","VSMC"
"idbehlhf-1","PTS2"
"idbejapd-1","PTS2"
"idbemghc-1","EC"
"idbfffep-1","TALA"
"idbgmfgh-1","FIB"
"idbhfjcn-1","PTS2"
"idbhlbgk-1","FIB"
"idbhpklc-1","TALA"
"idbidabe-1","EC"
"idbiepok-1","EC"
"idbijaeh-1","TALA"
"idbijnci-1","PTS2"
"idbimmag-1","TALB"
"idbipmgh-1","TALB"
"idbjacmc-1","TALA"
"idbjbnhj-1","TALB"
"idbjfdib-1","EC"
"idbjpkkd-1","FIB"
"idbjpoae-1","FIB"
"idbkdldn-1","TALA"
"idbkkjjk-1","TALA"
"idbknkjn-1","TALB"
"idblaohi-1","TALA"
"idblhjib-1","TALA"
"idbmbnfn-1","TALA"
"idbmecap-1","TALA"
"idbncidp-1","VSMC"
"idbnhdjg-1","EC"
"idbniipb-1","EC"
"idboabmc-1","VSMC"
"idbocnkb-1","VSMC"
"idbofmfh-1","EC"
"idbojhib-1","TALA"
"idbolkll-1","TALA"
"idbpbegg-1","TALA"
"idbpkakp-1","PTS3"
"idcagggf-1","TALA"
"idcamgbn-1","TALA"
"idcbeicm-1","EC"
"idcblkjm-1","TALA"
"idccbbaj-1","TALA"
"idcccchm-1","TALA"
"idcchnnh-1","VSMC"
"idccihgg-1","TALA"
"idcclfie-1","TALA"
"idccokpo-1","TALA"
"idcdfodf-1","EC"
"idcdijfi-1","EC"
"idcdkihm-1","EC"
"idceanim-1","VSMC"
"idcfbngl-1","PTS3"
"idcghmkj-1","TALA"
"idcgigdb-1","PTS3"
"idchflno-1","TALA"
"idciaiic-1","TALA"
"idcipfcb-1","VSMC"
"idckhiko-1","EC"
"idcknajo-1","PTS3"
"idclaihe-1","TALA"
"idclogio-1","TALA"
"idclpmkj-1","TALA"
"idcmbmfo-1","TALA"
"idcmkcde-1","TALA"
"idcmkibl-1","TALA"
"idcmmifo-1","PTS3"
"idcnjjii-1","PTS3"
"idcnojjl-1","EC"
"idcoafhm-1","PTS3"
"idcoelde-1","FIB"
"idcoipge-1","FIB"
"idcplggo-1","TALA"
"iddadenn-1","MACRO"
"iddahiof-1","TALA"
"iddaoffe-1","VSMC"
"iddbnenf-1","EC"
"iddbokpb-1","TALB"
"iddcelcp-1","PC"
"iddcflhi-1","ICA"
"idddkjfa-1","TALB"
"iddebkkc-1","EC"
"iddechpm-1","TALA"
"iddehafb-1","FIB"
"iddehfpe-1","TALB"
"iddekjmp-1","PC"
"iddemgpd-1","TALA"
"iddepjdn-1","ICA"
"iddfafgd-1","MACRO"
"iddfcgkb-1","TALA"
"iddfhhpk-1","TALA"
"iddfhoeh-1","MACRO"
"iddflilh-1","FIB"
"iddfnpbd-1","TALA"
"iddgdgfi-1","VSMC"
"iddhaeki-1","TALB"
"iddhbeej-1","VSMC"
"iddhjkoo-1","PTS3"
"iddhpenn-1","MACRO"
"iddifgkg-1","TALB"
"iddifhbn-1","TALA"
"iddjanma-1","TALA"
"iddjpfnf-1","EC"
"iddkapel-1","TALA"
"iddkbnga-1","EC"
"iddkfbhc-1","TALA"
"iddkgglj-1","TALA"
"iddkomop-1","TALA"
"iddlbedn-1","TALA"
"iddlblah-1","TALA"
"iddlngmj-1","EC"
"iddmceph-1","TALA"
"iddmhchj-1","TALB"
"iddmhkdo-1","TALA"
"iddmkoog-1","TALA"
"iddnjfnc-1","TALA"
"iddnkdjf-1","PTS3"
"iddnmkdg-1","PTS3"
"iddnpflh-1","TALA"
"iddpfilp-1","TALA"
"iddpnhak-1","TALA"
"iddpohnj-1","EC"
"iddpokkk-1","TALB"
"iddppbgn-1","PTS3"
"ideaiocb-1","EC"
"idebabjd-1","PTS3"
"idebjajc-1","FIB"
"ideboomn-1","DTL"
"idecajkn-1","EC"
"idecaknh-1","DTL"
"idecbemm-1","TALA"
"idedbmek-1","VSMC"
"ideeaoga-1","TALA"
"ideekkcf-1","TALB"
"idefkncc-1","TALB"
"idefmgil-1","EC"
"idegbako-1","TALA"
"ideggafo-1","EC"
"idegngkp-1","TALA"
"idegogeg-1","MACRO"
"idehdhfj-1","FIB"
"idehggkc-1","EC"
"idehnjdl-1","EC"
"ideiigmm-1","EC"
"idejfoja-1","EC"
"idekcfeb-1","PTS3"
"idekipen-1","EC"
"idekjimb-1","EC"
"idelpeep-1","PTS3"
"idemkmok-1","PTS3"
"idenbmap-1","PTS3"
"ideniglo-1","EC"
"idenkakn-1","TALA"
"idenloml-1","TALA"
"ideojdcg-1","TALA"
"ideojhil-1","PTS3"
"ideolnne-1","EC"
"ideompen-1","PTS3"
"idepcbjp-1","PTS3"
"idephemi-1","PTS3"
"ideplogo-1","PTS3"
"idfagomo-1","FIB"
"idfbaned-1","PTS3"
"idfbbdbb-1","FIB"
"idfcapbd-1","PTS3"
"idfcidpa-1","FIB"
"idfdejcj-1","FIB"
"idfdhbii-1","EC"
"idfdiaoi-1","TALA"
"idfdlogm-1","PTS3"
"idfdpoki-1","FIB"
"idfehccg-1","EC"
"idfeibpa-1","PTS3"
"idffcmmp-1","PTS3"
"idffjgnb-1","PTS3"
"idffkamf-1","PTS3"
"idffpiee-1","PTS3"
"idfgfgon-1","PTS3"
"idfgkjal-1","EC"
"idfhbkkd-1","FIB"
"idfheahm-1","PTS3"
"idfhhjcd-1","PTS3"
"idfhkenl-1","PTS3"
"idfhplgp-1","PTS3"
"idfilblc-1","PTS3"
"idfjjcla-1","PTS3"
"idfkebna-1","FIB"
"idfkkpmb-1","FIB"
"idfknfeo-1","PTS3"
"idflhice-1","PTS3"
"idflhnmg-1","EC"
"idflnhba-1","PTS3"
"idflnopb-1","TALA"
"idflojmg-1","TALA"
"idflplcm-1","TALA"
"idfmccge-1","TALA"
"idfobpli-1","EC"
"idfoenda-1","PTS3"
"idfpakpf-1","FIB"
"idfphfmn-1","EC"
"idfpiohg-1","TALA"
"idfpnkog-1","EC"
"idgabnah-1","TALA"
"idgagfmb-1","PTS3"
"idgaijcm-1","TALA"
"idgakifg-1","TALA"
"idgaogee-1","EC"
"idgaplmn-1","TALA"
"idgbgghe-1","EC"
"idgbmokc-1","PTS3"
"idgcihmj-1","DTL"
"idggigdj-1","EC"
"idggjejd-1","DTL"
"idggkkop-1","TALA"
"idggllde-1","FIB"
"idggnjki-1","TALA"
"idghddkh-1","EC"
"idghegbb-1","EC"
"idghmlei-1","FIB"
"idgifbjk-1","EC"
"idgiponc-1","TALA"
"idgjefib-1","TALA"
"idgjfoig-1","TALA"
"idgjomee-1","FIB"
"idgkdehh-1","EC"
"idgkmmmj-1","EC"
"idgldnbm-1","FIB"
"idglpmhb-1","EC"
"idgmjjbj-1","EC"
"idgnanhp-1","PTS1"
"idgndiok-1","PTS1"
"idgniegj-1","PTS1"
"idgnihpi-1","EC"
"idgojmdj-1","FIB"
"idgomiep-1","VSMC"
"idgpkdni-1","FIB"
"idhafbhg-1","VSMC"
"idhbamjm-1","EC"
"idhbdleh-1","VSMC"
"idhccekd-1","VSMC"
"idhcinob-1","MACRO"
"idhddpnf-1","FIB"
"idhdpkmj-1","MACRO"
"idheekbg-1","PTS1"
"idheinge-1","FIB"
"idhejikf-1","TALA"
"idhemcpo-1","PTS2"
"idhepmio-1","EC"
"idhfbdio-1","EC"
"idhfdmgl-1","EC"
"idhffiln-1","VSMC"
"idhfkcfk-1","VSMC"
"idhgamdi-1","EC"
"idhhdifa-1","VSMC"
"idhhgfdo-1","EC"
"idhhliee-1","FIB"
"idhibfph-1","VSMC"
"idhibijo-1","VSMC"
"idhjggid-1","VSMC"
"idhjmbhd-1","TALA"
"idhkdbhk-1","VSMC"
"idhkephn-1","VSMC"
"idhkmijf-1","TALA"
"idhlaehp-1","TALA"
"idhljnjm-1","TALA"
"idhmogjj-1","TALA"
"idhnhoda-1","FIB"
"idhocmgd-1","EC"
"idhogelc-1","FIB"
"idhoicai-1","MACRO"
"idhoojei-1","EC"
"idhopmdh-1","VSMC"
"idhpkicg-1","FIB"
"idhpnmja-1","VSMC"
"idiacnoa-1","EC"
"idiacokh-1","VSMC"
"idiaefpc-1","TALA"
"idiakadb-1","TALA"
"idialbph-1","FIB"
"idibabhj-1","EC"
"idibcnhm-1","EC"
"idibopen-1","EC"
"idicfhgn-1","EC"
"idicmhki-1","VSMC"
"idicoogj-1","FIB"
"ididbgim-1","VSMC"
"ididefog-1","VSMC"
"ididgcek-1","VSMC"
"idiecgle-1","EC"
"idiekolo-1","FIB"
"idiemokc-1","VSMC"
"idifdiem-1","VSMC"
"idifelnb-1","EC"
"idifidpp-1","PTS2"
"idifiofh-1","EC"
"idifpimm-1","PTS2"
"idigagfd-1","PTS2"
"idigdaid-1","EC"
"idihphfl-1","TALA"
"idiigfbm-1","TALA"
"idiikbfi-1","EC"
"idiikjjl-1","MACRO"
"idiincma-1","EC"
"idijciof-1","EC"
"idijeogn-1","VSMC"
"idijidoh-1","FIB"
"idikmajp-1","VSMC"
"idikonjf-1","VSMC"
"idilcamk-1","PTS1"
"idilcnej-1","MACRO"
"idiljmco-1","MACRO"
"idilnmpk-1","FIB"
"idimgooj-1","FIB"
"idincjid-1","MES"
"idinhbfl-1","EC"
"idinmkle-1","PTS1"
"idioaajl-1","PTS1"
"idioakdj-1","FIB"
"idjafaeh-1","EC"
"idjajemp-1","PTS1"
"idjalgak-1","FIB"
"idjalnmk-1","EC"
"idjbbfon-1","PTS2"
"idjbbmkj-1","PTS2"
"idjbeglj-1","PTS2"
"idjbggcl-1","PTS1"
"idjbgnfj-1","FIB"
"idjbjfhn-1","PTS2"
"idjbmomf-1","EC"
"idjcapln-1","PTS1"
"idjcccjj-1","PTS1"
"idjchibl-1","PTS1"
"idjdanmf-1","PTS2"
"idjddlcj-1","PTS1"
"idjdmejm-1","EC"
"idjehcok-1","PTS1"
"idjemado-1","PTS1"
"idjepnal-1","PTS1"
"idjfddhh-1","PTS1"
"idjfnida-1","PTS2"
"idjfombf-1","PTS1"
"idjgbifd-1","PTS1"
"idjhcjea-1","PTS1"
"idjhedkp-1","PTS1"
"idjhjeei-1","PTS1"
"idjjdclf-1","PTS1"
"idjjhbmd-1","PTS1"
"idjjobke-1","PTS1"
"idjjpdhn-1","FIB"
"idjkajma-1","MACRO"
"idjkdafg-1","PTS1"
"idjkppmf-1","PTS1"
"idjlkokl-1","PTS1"
"idjlnclo-1","FIB"
"idjmfeed-1","PTS2"
"idjmgbab-1","EC"
"idjmjpli-1","PTS2"
"idjnhpcb-1","DCT1"
"idjoakeg-1","DCT1"
"idjobnhd-1","DCT1"
"idjpmhfi-1","DCT1"
"idjpopeg-1","PTS2"
"idkadhka-1","PTS2"
"idkakjeg-1","EC"
"idkbcclf-1","PTS1"
"idkbmckh-1","PTS1"
"idkbojoa-1","PTS1"
"idkcdgdk-1","FIB"
"idkcnanp-1","VSMC"
"idkdbkjj-1","PTS1"
"idkdfffc-1","PTS2"
"idkdibbk-1","PTS2"
"idkdiebj-1","EC"
"idkdigfa-1","DCT1"
"idkdjopi-1","DCT1"
"idkebflm-1","DCT1"
"idkecfin-1","DCT1"
"idkggalj-1","DCT1"
"idkgjcbp-1","DCT1"
"idkgojej-1","ICA"
"idkhidbj-1","DCT1"
"idkicdfb-1","TALA"
"idkifmhf-1","FIB"
"idkiplpp-1","EC"
"idkjibef-1","EC"
"idklnoia-1","EC"
"idkmalnf-1","PTS3"
"idkmcmjm-1","TALA"
"idkmdkih-1","TALA"
"idkmipfm-1","TALA"
"idkmnknm-1","PTS3"
"idknkjae-1","TALA"
"idkoaacd-1","EC"
"idkocccf-1","EC"
"idkocceo-1","TALA"
"idkognmb-1","FIB"
"idkohnik-1","EC"
"idkopnmh-1","TALA"
"idkpeaap-1","TALA"
"idlaabfo-1","TALA"
"idlaamip-1","PTS3"
"idlahhjf-1","PTS3"
"idlaljgk-1","PTS3"
"idlbllio-1","EC"
"idlbpmhi-1","EC"
"idlcbamb-1","TALA"
"idlcfoej-1","FIB"
"idlclmci-1","TALA"
"idlcnojm-1","EC"
"idldognj-1","TALA"
"idlelcfn-1","TALA"
"idlenlho-1","TALA"
"idlepddc-1","TALA"
"idlfbbgb-1","TALA"
"idlfblog-1","TALA"
"idlfecge-1","PTS2"
"idlfkpml-1","PTS2"
"idlfokig-1","PTS2"
"idlgcljg-1","PTS2"
"idlgfmki-1","PTS2"
"idlhieoh-1","PTS2"
"idlilflh-1","PTS3"
"idljfddh-1","PTS2"
"idljklno-1","PTS2"
"idljmmmf-1","PTS3"
"idljoddi-1","PTS2"
"idlkbbop-1","PTS2"
"idlladop-1","PTS2"
"idlmaegn-1","EC"
"idlmdbdh-1","PTS3"
"idlmgdae-1","PTS2"
"idlmlfag-1","PTS2"
"idlmlnmp-1","EC"
"idlnkepj-1","PTS2"
"idlnokfd-1","PTS2"
"idlofjle-1","FIB"
"idlofogc-1","FIB"
"idlohmad-1","EC"
"idlolofp-1","EC"
"idlomaen-1","PTS2"
"idloomeb-1","PTS2"
